,new_cases
41579,0
42250,1
64398,1
34032,1
6003,1
67998,1
72412,1
49759,0
53067,1
23691,1
1545,1
10740,1
27391,1
48927,0
64997,0
11794,0
36174,1
15515,0
38325,1
41969,1
48767,1
70637,1
39365,0
58484,0
58195,1
60341,1
42006,1
75438,1
11370,0
3165,1
40873,1
48472,0
53565,1
12468,0
75285,1
47167,1
17774,1
59823,1
12097,0
38592,1
25671,0
60601,1
19840,0
54661,1
13584,1
14863,1
19408,1
4126,1
33909,0
27382,1
13772,1
74588,1
55984,1
15799,1
70105,1
49940,1
44992,1
243,1
32359,0
43106,1
54902,1
49247,0
48829,1
28972,1
62557,1
12730,1
15751,0
64955,0
31937,1
6440,0
38238,1
703,1
44577,1
43448,1
62324,0
61885,1
8340,0
48422,1
69515,1
1896,0
61157,1
29422,1
12174,1
64389,1
4254,1
50004,0
17702,0
71481,1
54107,1
14905,1
12137,1
21452,0
44705,1
30442,1
33620,1
23728,0
39334,0
59699,1
59393,0
41613,0
42223,1
47873,1
31109,1
43605,0
31611,1
18508,1
66143,1
38005,0
25036,1
72992,1
51784,1
40349,1
3839,1
24001,1
62229,1
49319,1
35078,1
71306,1
12327,1
63024,0
11865,0
27033,1
72259,1
66359,0
47416,1
72834,1
47812,1
25903,0
49118,0
10,0
57171,0
73905,0
47308,1
5984,0
4268,1
5261,0
9997,1
65840,1
57420,1
51034,1
27150,1
5108,1
23018,1
38521,1
73103,1
54043,1
6604,1
7792,0
53454,1
67275,1
73391,1
60377,0
28066,0
42618,1
3268,1
63228,1
33452,1
51176,1
67594,1
16970,1
69948,0
27889,0
4667,1
4473,1
1026,1
18962,1
75149,1
31320,1
21535,0
67573,0
43027,1
26374,1
6018,1
35433,1
36922,1
38508,1
59346,0
65823,1
14490,1
71730,1
44326,0
44357,0
7165,1
5336,1
37485,1
3157,1
47535,1
25850,0
22329,1
540,1
74604,1
56593,1
23399,1
72394,1
45887,0
70475,1
41880,1
38388,1
62660,0
37423,1
58475,0
5107,1
55392,1
58183,0
27519,1
47790,1
20646,0
8969,1
17971,1
67965,0
75210,1
46083,1
10379,0
71651,1
16441,1
65404,1
13870,1
1564,1
60216,1
23260,1
19676,0
15508,1
43853,1
72636,0
44934,0
28765,1
52305,0
54135,1
6162,1
7794,1
13322,0
38948,1
31823,1
39117,0
46297,1
13886,0
36956,0
60959,0
62268,0
27863,1
40830,1
14756,1
2001,0
58782,0
21531,0
24137,1
75182,1
21365,0
775,1
39621,0
67883,1
19378,0
51004,1
62239,0
983,1
57029,1
1387,1
36003,1
56293,1
41304,1
14150,0
23162,1
10446,0
63773,1
40053,0
42672,1
62027,1
34583,1
75018,1
32907,1
46468,1
41080,1
67343,1
42241,1
53983,1
30128,0
72838,1
21478,0
53773,1
14703,1
59033,0
59571,1
5915,1
64588,1
22349,1
65427,1
23830,1
32518,0
24547,0
5437,0
25509,1
47693,0
8144,0
52209,1
21916,0
13533,1
39348,1
12888,1
70065,1
29467,0
5686,1
10721,1
1794,0
50405,0
5531,1
62100,1
12673,1
56836,1
27669,1
50682,1
65201,0
25471,0
70253,1
25577,1
8867,1
4620,1
7643,0
455,1
29337,0
14134,1
26285,1
16296,0
9341,1
45069,1
11976,0
12080,1
29653,1
46291,1
35801,1
7623,0
1613,1
73878,0
12246,0
38600,1
38937,1
32887,1
57525,0
54897,1
28028,0
70418,1
74305,0
9747,0
40272,0
13198,1
14330,1
2041,0
1345,1
56640,1
35704,0
60967,0
9525,0
60874,0
22012,0
41929,1
32547,0
16216,1
22148,0
55011,1
54487,1
67210,0
33473,0
69609,1
5705,1
12061,0
35753,1
42217,1
66885,1
56730,0
66783,0
23982,1
25871,0
47486,1
21167,1
8707,0
3523,1
9504,0
34043,1
10354,0
2184,1
15763,0
2215,1
43611,0
74695,1
28008,0
34777,1
57959,0
73009,1
49328,0
49301,0
59992,1
53073,1
28871,1
12133,1
8637,0
48156,0
47920,1
30368,1
65247,1
51974,1
47088,1
74513,1
65209,0
71693,1
75767,0
41600,0
17757,1
39031,0
40966,1
26032,0
26595,1
16811,1
43223,1
36447,1
69503,1
18353,0
36200,1
76332,1
58392,0
34599,1
8918,1
52007,1
73431,0
19495,1
61664,1
61938,0
39022,0
45290,1
34770,1
53339,1
1712,0
48780,1
24817,1
4170,1
64487,1
16837,1
13640,0
43035,1
9717,0
11149,1
15968,0
34392,1
19022,1
54826,1
55905,1
46759,1
52286,1
31895,1
38318,1
10383,0
56619,1
69484,1
70338,0
27079,0
55604,1
27478,1
43897,1
19208,1
65784,0
19186,1
36348,0
59879,1
4709,1
60355,1
26662,1
50196,1
990,1
45542,0
53841,0
21480,1
122,1
46444,1
61959,0
4674,1
35976,1
25205,1
44050,1
45060,1
2074,0
51994,1
61685,1
7763,1
44804,1
14900,1
74368,1
68023,1
8422,0
31448,1
25940,0
57328,1
58611,1
14722,1
68766,1
26603,1
58352,0
39066,0
4438,0
26220,0
64747,1
36285,1
55917,1
28233,0
28441,1
36760,1
62083,1
63643,1
8233,0
16858,1
52834,1
34762,1
11895,0
75617,1
31930,1
10797,1
68913,1
52839,1
7589,0
14734,1
1662,0
28675,0
12629,1
69532,0
42324,1
44340,0
20420,1
5043,1
70583,1
18567,1
6996,1
49617,0
75468,1
70431,1
4450,1
57130,1
66010,0
51199,0
8099,0
7510,1
26511,1
7057,1
44256,0
72457,1
43565,1
4777,1
50749,1
32554,0
55752,1
60539,1
21105,1
12459,0
42484,1
57756,0
32661,0
1117,1
26226,1
25481,0
35158,1
34288,1
49443,0
21068,1
42515,1
26935,1
16985,1
72478,1
18906,1
15801,0
67671,0
10603,1
1733,0
1425,1
72742,1
39984,1
38753,1
9306,1
68905,1
47437,0
35103,1
46024,1
29733,1
6934,1
59370,1
24654,0
34639,1
23931,1
68932,1
60912,0
63305,1
41582,0
19699,0
57116,1
32973,1
25663,1
53202,1
39020,0
2048,1
50171,1
45646,0
50063,1
36493,1
12378,0
43588,1
75019,0
9919,1
25151,1
74743,1
15002,1
11858,0
19103,1
19594,0
17303,1
75138,1
43521,1
27274,1
38916,1
59798,1
29431,1
76208,1
2656,0
34838,1
55875,1
6977,1
74558,1
61302,1
39006,1
62347,1
34079,1
53213,1
53201,1
48077,0
71231,1
76079,1
17028,1
62230,1
31631,1
53898,0
73212,1
8019,0
28911,0
2153,1
43970,1
56487,1
40610,1
4952,1
11559,0
12433,0
52097,1
65841,1
64232,1
17078,1
24047,1
28115,0
70519,1
34204,1
16390,1
22792,1
1149,1
68992,0
43680,0
21259,1
65411,1
65437,1
55471,1
38380,1
42436,0
74637,1
57441,1
37363,1
26429,1
12478,0
34073,1
42307,1
1981,0
33179,1
63537,1
33797,1
74051,0
6899,1
6618,0
51621,0
20046,1
34498,1
61029,1
39855,1
6011,1
12337,1
50274,1
64382,1
58193,0
12073,1
30350,1
2078,1
24156,0
48235,1
66995,0
30434,1
61470,1
41551,0
62132,1
29630,0
63060,1
49134,1
15445,1
6219,1
37519,1
14058,1
72024,1
55709,1
37231,1
72799,1
22321,1
9802,0
64793,1
52402,0
52112,1
57090,1
3557,1
14057,1
8730,0
65734,1
52764,1
46080,1
31630,1
12063,1
65391,1
19625,0
18760,1
1328,1
53399,1
47133,1
9347,1
31914,1
17936,1
46771,1
33528,1
26974,1
6374,0
69091,0
20232,1
1142,1
7448,1
22594,1
64448,0
14282,1
59413,1
75251,1
1918,1
27375,1
56343,1
75860,1
29197,0
62054,1
31960,1
18392,1
30840,1
69633,0
73063,1
61143,1
60749,0
19591,0
67267,1
39408,1
55855,1
52315,1
13260,1
7668,0
66827,1
72962,1
34936,1
22336,1
1729,0
28593,1
60084,1
23778,1
6864,1
55943,1
13559,0
52213,0
3682,1
48451,1
6603,0
16505,1
42143,1
20498,1
50776,1
51361,1
44558,1
1202,0
56427,1
5805,1
8732,1
17325,1
3198,1
68587,0
50825,1
74300,0
68950,1
21299,0
40937,1
48592,1
23661,1
52252,1
45219,1
67325,1
38353,1
382,1
48620,1
43272,1
61402,0
24100,1
18503,1
72398,1
11460,0
5623,1
70656,1
2884,1
67044,0
38300,1
8312,0
7633,0
46601,1
16210,1
12804,1
67599,1
37959,0
18770,1
37448,1
67527,1
19733,0
64355,1
2653,0
37974,0
24072,1
35501,1
53702,1
28474,1
837,1
66886,1
2752,0
3162,1
20989,1
3138,1
46161,1
59885,1
17222,1
67689,0
23242,1
7403,1
6436,0
42776,1
51488,1
3386,1
35866,1
23164,1
2435,0
18239,1
44595,1
13044,1
28102,0
29378,0
14412,1
25467,1
75975,1
21708,1
46415,1
52901,1
29898,1
7005,1
27637,1
65342,0
21735,0
23809,1
34281,1
9310,1
71521,1
30114,0
66887,1
4516,1
9779,1
13817,0
40793,1
55861,1
5092,1
71985,1
41226,0
54127,1
38261,1
361,1
65680,0
65234,1
2302,1
16294,1
70612,1
7302,1
74544,1
60943,0
40967,1
20490,1
13063,1
48042,1
13984,1
2346,0
37236,1
73691,0
31649,1
38114,0
4636,1
62858,1
53055,1
26741,1
10155,1
69332,0
32193,1
22627,1
65967,1
36042,1
37240,1
1137,1
7714,1
70634,1
46370,1
22897,1
32641,0
44429,1
33096,1
51100,1
13827,1
21954,0
69841,1
70369,1
43975,1
29641,1
15427,0
39870,1
47384,1
58507,0
18440,1
41748,1
56480,1
47986,1
42587,1
3954,1
5911,1
50496,1
40079,0
76040,1
48466,1
51377,1
61843,1
65830,0
10097,1
40771,1
66172,1
16642,1
18428,1
54829,1
598,1
12833,1
11395,0
72174,1
67894,1
7051,1
10752,1
10030,1
60642,1
34566,1
10169,1
31532,1
45628,1
27057,0
36632,1
22114,0
21892,1
28242,0
1677,0
32469,0
29995,1
61138,1
92,1
3915,1
11726,0
55681,1
53729,0
32831,1
7553,0
24800,1
73449,1
74552,1
68544,0
2252,1
13204,1
62718,0
60490,1
36549,1
7559,1
32538,0
68205,1
1292,1
35913,1
25982,0
38503,1
32857,1
56375,1
8028,0
57166,0
13711,0
55767,1
58648,0
57848,0
25044,1
12660,1
53375,1
54106,1
30229,1
25354,1
32996,1
72787,1
73541,1
5484,0
5910,1
59833,1
47041,1
22069,0
45394,1
17381,1
46334,1
57374,1
36314,1
67934,0
51084,1
17988,1
63980,1
310,1
34654,1
20973,1
65978,0
46445,1
1247,1
58864,1
55546,1
14370,1
62011,1
58301,0
1196,1
52478,1
875,1
50046,1
67039,1
11277,1
32454,0
26544,1
68459,0
20957,1
48676,1
32084,1
26065,0
55349,1
32961,1
3038,1
8884,1
72090,1
39345,0
45990,0
16862,1
62947,0
23077,1
17804,1
54537,1
11973,0
3904,1
76094,1
6005,0
14676,1
40501,1
30775,1
66087,1
54208,1
36810,1
4140,1
3533,1
57309,1
50240,1
63960,1
29911,1
20962,1
49469,0
187,1
44352,1
8948,1
9251,1
58518,0
4638,1
36030,1
18774,1
60941,0
75719,0
59890,1
72563,1
17759,0
40123,1
34480,1
11898,0
18824,1
17242,1
41432,1
32425,0
67150,1
27567,1
31764,1
25944,0
26107,1
59751,1
68156,1
580,1
59517,1
2236,1
44005,1
46078,1
37691,1
2547,0
29246,0
52996,1
40982,1
73356,1
61459,1
1479,1
50783,1
2516,0
31074,1
41053,1
19992,1
62481,1
60154,1
63585,1
17126,1
54111,1
39818,1
60434,1
38365,0
58839,1
75311,1
29184,1
50941,1
19970,1
50181,1
64054,1
9674,1
73953,0
3897,1
26254,1
23452,1
30494,1
74720,0
41712,0
44883,1
334,1
8408,1
58910,0
81,1
62729,0
15924,0
7787,1
56062,1
6164,1
66946,1
68017,1
27718,1
12595,1
48004,1
68987,1
43038,1
46065,1
72135,1
38906,1
28154,0
74927,0
40562,1
29235,0
70265,1
4970,1
1066,1
51014,1
52387,1
27147,1
41070,1
40812,1
57381,1
47583,1
54472,1
50087,1
29420,1
65517,1
68430,0
28700,0
16036,1
49404,0
4350,1
59253,0
8190,0
44587,1
39262,1
22134,0
74673,0
62165,1
75638,1
26230,0
2834,1
5238,1
37160,1
65922,0
45461,0
13801,0
75430,1
60567,1
37135,1
14989,1
1860,1
50996,1
27321,1
21224,1
73411,1
14843,1
2931,1
22727,1
12776,1
66138,1
54705,1
52447,1
70345,0
48832,1
26747,1
44203,0
10541,0
1585,0
48518,1
65002,1
45341,1
57224,1
10938,1
9827,0
20404,0
53784,0
74484,1
65685,1
16268,0
58052,0
72197,1
60446,1
48602,1
34497,1
64655,1
62499,1
28943,0
11706,1
25258,1
56380,1
59633,1
67837,1
17722,1
65112,1
62364,1
6174,1
13773,1
41466,1
58064,0
35901,1
32952,1
3429,1
4177,1
40705,1
26326,0
52285,1
59429,0
4453,1
36022,1
4910,1
19979,1
39361,1
24754,0
38627,1
59677,1
57569,0
44853,1
53688,0
56258,1
18036,1
6278,1
24702,1
49518,0
54113,1
21187,1
38281,1
46967,0
27933,0
75405,1
66944,1
28635,1
11452,0
41439,1
16951,1
17489,1
34682,1
61354,1
25048,0
41392,1
707,1
63126,0
43004,1
20924,1
64371,1
27778,1
58774,0
25715,0
12983,1
20258,0
58455,0
61814,1
42204,0
15171,1
44687,1
9876,1
17048,1
27322,1
37844,1
48054,0
25074,0
74783,0
2533,0
18122,1
10281,0
5670,1
7053,1
48798,1
45362,1
30677,1
1540,1
25998,1
2958,1
64806,1
18148,1
62190,1
23484,1
76281,0
35781,1
20037,1
4332,1
67975,0
55434,1
26259,1
12085,1
48580,1
16917,1
49135,1
67973,1
67398,1
76028,1
24224,0
18980,1
34244,1
38819,1
37163,1
52398,1
36841,1
1823,1
57231,1
56089,1
45391,0
3122,1
41193,1
5291,0
24927,1
43091,1
10285,0
69012,1
54768,0
70234,1
21123,1
38125,0
4687,1
21413,1
38099,1
41499,0
29249,0
56865,1
67138,1
54376,1
68739,1
63028,0
66561,0
76063,1
31322,1
29071,1
30428,1
15018,1
18700,1
74032,0
62276,1
6187,1
17646,0
58936,0
34134,1
46462,1
76120,1
73719,0
60780,0
39448,0
33748,1
51935,1
12914,1
47575,1
45353,1
69854,1
67742,0
71528,1
47665,1
1153,1
76133,1
9041,1
3058,1
9021,1
23736,0
65306,1
71718,1
37092,0
61091,1
30838,1
31943,1
18464,0
26764,1
4238,1
7728,0
49430,0
5160,1
30410,1
8612,1
62942,1
26403,1
50865,1
50161,1
20693,1
21407,1
50053,1
71819,0
64273,1
23904,1
48644,1
27068,1
9003,1
69426,0
58398,0
16609,1
13067,1
14754,1
41184,0
790,1
26453,1
76263,0
64560,0
26480,1
36454,1
65743,0
11869,0
62305,1
48152,0
28800,1
74894,1
17639,1
50178,1
3069,1
65987,0
57842,0
65758,1
64893,1
55538,1
16996,1
53621,0
42298,1
31155,0
14744,1
50107,1
59666,1
8130,0
64865,1
64753,1
74392,1
32291,0
34665,1
56643,1
41124,1
22672,1
69976,0
40909,1
26451,1
11513,0
70121,1
38748,1
56861,1
41952,1
47293,1
56873,1
68732,0
5838,1
38253,1
50798,1
6897,1
19295,0
28147,0
30919,1
54899,1
46132,1
52828,1
30887,1
13648,0
41701,1
60025,1
72723,1
32225,1
38009,0
61362,1
61133,1
52863,0
2876,1
14884,1
75284,1
68217,1
20694,1
24513,0
17390,1
70606,1
4085,1
39594,0
45464,0
44712,1
64399,1
19068,1
57777,0
41853,1
59366,0
67918,1
55678,1
74697,1
57831,0
68076,1
48450,1
7954,0
33640,1
34699,1
8447,0
20185,1
37759,1
46970,1
27869,0
40520,1
38754,1
50691,1
1953,1
68221,1
63407,1
43002,1
71990,1
49417,1
70415,1
72490,1
19694,0
60098,1
49058,1
32856,1
46355,1
28258,0
18451,1
74761,1
72877,1
58772,0
35048,1
37427,1
42638,1
27132,1
43550,1
65005,1
68919,1
40181,0
52844,1
73703,1
49093,1
67721,0
69445,0
8840,1
16734,1
72025,1
35442,1
62076,1
10257,0
52120,1
36111,1
62365,1
67576,1
34215,1
51294,1
11998,0
5066,1
70624,1
8033,0
37421,1
65564,1
45936,0
71402,0
70074,1
32853,1
7539,0
64658,1
75171,1
75404,1
13277,1
43224,1
41483,1
17636,1
26025,0
75845,1
41617,0
37486,0
35859,1
67953,1
8387,0
3941,1
76294,0
32223,1
16963,1
66521,1
52453,1
20598,1
20816,1
67615,1
42683,1
67070,1
35138,1
57393,1
61708,1
61773,1
24811,1
73637,1
60136,1
65799,1
18315,1
3264,1
7317,1
48000,1
66769,0
20288,1
16836,1
37270,1
53750,0
50263,1
42347,1
43788,0
1229,1
18695,0
59650,1
8651,1
40436,1
58621,1
3176,1
75722,0
42542,1
50349,1
6332,1
45209,1
41918,1
46170,0
54285,1
61146,1
27493,1
3111,1
24305,0
17447,1
61910,1
33089,1
73049,1
53207,1
23161,1
56203,1
39778,1
76428,1
27432,0
3383,1
43727,0
2929,1
46952,0
12022,0
74097,0
74502,1
41378,1
36439,1
42016,1
2140,1
54197,1
70296,1
49998,0
47938,1
69618,1
7223,1
40295,1
45713,1
51261,1
9302,1
55451,1
73176,1
1530,1
59901,1
35697,1
38567,1
38284,1
11204,1
44434,0
39522,0
70147,1
67902,1
23689,1
36276,1
49101,0
49905,0
46569,0
38126,0
65684,1
37946,0
72839,1
10320,0
60027,1
42472,0
75899,1
70861,1
46777,1
40602,1
30897,1
47313,1
32249,1
44298,0
31245,1
31584,1
13681,0
54473,1
58041,0
7075,1
19026,1
63452,1
69789,1
56740,0
41408,1
48452,1
67872,1
16161,1
52124,1
4061,1
33066,1
31104,1
59496,1
58545,0
64584,1
18481,1
76128,1
12839,1
22011,1
53021,1
39049,0
44609,1
26703,1
18877,1
58330,0
25483,0
2498,0
26117,1
31035,1
60425,1
47792,1
56840,1
1338,1
64616,1
25497,0
59140,0
44243,0
58440,0
36840,1
16153,1
13522,1
75297,1
15905,0
20678,1
66190,1
16850,1
3501,1
11626,0
55317,1
46079,1
69328,0
24411,0
43314,0
65224,0
18060,1
26936,1
18123,1
104,1
52287,0
58637,0
63056,0
55824,1
23927,1
12479,1
34405,1
59147,0
41784,1
33148,1
40481,1
30377,1
47508,1
10747,1
71795,0
22479,1
73636,1
76541,1
55348,1
11355,1
66531,1
10519,0
65065,1
8186,0
34385,1
50052,1
39413,1
42412,1
76484,1
66663,1
36274,1
53608,0
69308,0
21791,0
19700,0
208,1
3297,1
58221,1
41920,1
68063,1
64996,0
41706,0
49795,0
698,1
74714,0
53605,0
67796,0
20843,1
29370,1
105,1
54012,1
37478,1
9328,1
41123,1
48174,1
47306,1
42087,1
63514,1
6343,1
20736,1
34378,1
39237,1
35084,1
26983,1
35480,1
32758,1
76593,1
57850,0
68182,1
57711,0
68237,0
32165,1
26615,0
55992,1
69940,0
8978,1
68939,1
43825,1
54656,0
3330,1
65375,1
6058,1
66675,0
27671,1
15919,1
51596,1
57972,0
9970,1
20931,1
61736,1
50060,1
68219,1
20382,1
47468,1
7522,1
53211,0
5814,1
14451,1
48189,1
23409,1
66454,1
53403,1
37197,1
40310,1
14223,1
74655,1
2926,1
52847,1
73595,1
35465,1
24120,1
9382,1
55870,1
34446,1
11198,1
47492,1
6384,1
32379,0
65509,1
52502,1
16847,1
54784,0
68749,1
459,1
43328,0
17623,1
29330,0
7074,1
3082,1
20402,1
12921,1
14907,1
73624,1
28698,0
16684,1
45749,1
26524,1
53800,1
21433,1
27623,1
38095,0
69197,0
46872,1
45561,1
3353,1
71125,1
23876,1
57533,0
73075,1
54501,1
60613,1
75790,0
28568,1
34153,1
9547,0
38731,1
11367,1
59873,1
6878,1
51498,1
22851,1
49046,1
66238,0
25392,1
69750,1
47206,1
933,1
27921,1
70650,1
55124,1
59228,1
63168,1
32107,1
67184,0
34494,1
11159,1
8324,0
24608,0
64456,0
3410,1
9714,0
531,1
113,1
6777,1
60572,1
10370,0
41860,1
31660,1
26896,1
7651,1
16949,1
36596,1
36279,1
53234,1
3119,1
53293,1
28682,0
72189,1
4406,1
19698,0
41005,1
11964,0
63256,1
43465,1
35088,1
67621,1
35224,1
35890,1
65701,0
53872,0
57459,1
22960,0
19657,0
21249,1
29347,0
6696,1
40041,1
54788,0
59682,1
33663,1
64181,1
58133,1
42858,1
34598,1
47795,1
59268,0
7241,1
75578,1
4728,1
58654,0
23968,1
73249,1
735,1
36425,1
74295,0
52281,1
34844,0
32035,1
65126,1
64639,1
17243,1
28991,0
3921,1
31604,1
35590,1
73752,1
13166,1
6190,1
38078,0
16892,1
75238,1
2698,0
67833,0
73866,0
41398,1
68771,1
51744,1
60378,1
63381,1
4825,1
70149,1
14830,1
10730,1
64549,1
37740,1
1921,1
18612,1
51117,1
65626,1
53282,1
60696,0
68641,0
19305,0
13680,0
1459,1
46722,1
8491,1
63876,1
73399,1
53590,0
61427,0
41343,1
61403,0
30524,1
62727,0
20437,1
21812,0
18363,1
1494,1
1724,0
67389,1
31031,1
69100,1
20656,0
68118,1
65416,1
25811,0
28755,1
44736,1
16819,0
48961,0
66240,1
3750,1
27722,1
48133,1
16595,1
9180,1
30518,1
23558,1
27873,0
69754,1
17099,1
12068,0
17885,1
16846,1
31634,1
60676,1
26678,1
46496,1
54747,1
56789,1
5427,1
51721,1
63540,1
25314,1
2318,1
53453,1
37752,1
23149,1
20084,1
21593,0
9627,0
30583,0
33764,1
14466,1
27361,1
56386,1
6037,1
20971,1
24007,1
53719,0
4502,1
16069,1
29340,0
44371,0
21999,0
37872,0
28822,1
61541,1
9646,1
43869,1
36130,1
29398,0
27886,0
58087,0
40951,1
8154,0
69637,1
29454,0
55495,1
28093,0
38746,1
42193,1
47142,1
42186,1
54787,1
52532,1
72959,1
54259,1
43855,1
31100,1
49253,0
64165,1
59776,1
58198,1
47226,1
42626,1
74322,1
26175,0
23172,1
7387,1
62126,1
58035,0
69162,0
12715,1
52466,1
68502,0
36469,1
31749,1
50461,1
68124,1
32116,1
46245,1
54423,1
72792,1
73360,1
15527,0
66259,1
10031,1
47544,1
39404,1
66927,1
32044,1
12135,1
39176,0
45672,1
64269,1
5309,0
1103,1
49176,0
8555,1
16798,1
42666,1
783,1
73907,0
2521,0
61984,1
65624,1
8119,0
57622,0
23033,1
9778,0
58415,1
2932,1
7620,0
19813,0
44543,0
45527,1
19032,1
47174,1
18042,1
73335,1
6462,0
62149,1
1255,1
62078,1
51903,1
71457,1
71259,1
61564,1
29788,1
25531,1
2280,1
66018,0
13754,0
67771,0
33027,1
71633,1
74918,0
68241,0
52437,1
37608,1
8187,0
62944,0
51326,0
75491,1
11684,1
3730,1
43813,1
63425,1
18445,1
68729,1
11598,1
69282,0
63426,1
27486,1
9345,1
26796,1
45919,0
64868,1
22878,1
67448,1
16520,1
11681,1
68242,0
58229,1
47763,0
61191,0
54090,1
51333,1
68778,1
20620,1
17647,0
71671,1
49796,0
37451,1
8622,0
34098,1
58561,0
9512,0
33973,1
52708,1
40313,1
751,1
34132,1
54129,1
52319,0
52634,1
61323,1
37025,1
29708,1
14089,1
58568,0
69194,0
607,1
31586,1
43449,1
11775,1
38343,0
62579,1
72202,1
7931,0
7476,1
43653,0
46183,0
54417,1
10501,0
28915,1
19092,1
56085,1
13021,1
60217,1
67948,0
11727,0
61348,1
57101,1
19960,1
67355,1
13208,1
29066,1
24613,0
45055,1
1660,0
42930,1
28777,1
40887,1
20026,1
20139,1
44633,1
74414,1
3456,1
30472,1
3848,1
48956,0
62569,1
50023,1
62656,0
8985,1
73619,1
4266,1
56061,1
28573,1
67930,1
13834,1
58786,0
6127,1
7864,1
3687,1
22679,1
43479,1
63240,1
32492,0
46280,1
67204,0
24769,1
52851,1
60517,1
46839,1
10260,0
35815,1
20885,1
56558,1
27275,0
18825,1
15865,0
21180,1
27161,1
71619,1
52613,1
39150,0
39070,0
37784,1
2371,0
39849,1
16221,1
24694,1
52318,0
49739,0
30001,1
66599,0
20708,1
44253,0
42476,1
67376,1
10888,1
59279,0
12148,0
31722,1
11305,0
62325,1
49450,0
45346,1
43316,0
45035,1
59830,1
34973,1
55454,1
24238,0
23251,1
72234,1
30643,0
14917,1
14392,1
66990,1
59831,1
42342,1
32895,1
50656,1
42353,1
21350,0
6240,1
69174,0
6657,1
52026,0
23502,1
43127,1
4946,1
14879,1
9655,0
4349,1
71760,1
68428,0
57537,0
67244,1
841,1
54191,1
61670,1
58983,0
29492,1
19062,1
31297,1
37745,1
26716,1
25130,1
72735,1
53058,1
36880,1
64264,1
64477,1
54885,1
54454,1
13144,1
37174,1
62984,0
10876,1
74559,1
21782,0
42665,1
6844,1
56470,1
31359,1
3371,1
66109,1
11207,1
59371,0
67900,1
56963,1
21786,1
11106,1
33165,1
31254,1
32347,0
15011,1
35193,1
30920,1
43278,1
17034,1
62086,1
48618,1
75015,1
50048,1
39447,1
60750,0
56161,1
2770,0
71245,1
33668,1
70302,1
58534,0
47441,0
55358,1
56507,1
3374,1
46263,1
367,1
55092,1
2471,0
48399,1
29237,0
66330,1
53673,0
22929,1
72527,1
1455,1
42162,1
34440,1
21321,0
63237,1
49341,0
46138,1
44805,1
43348,0
56650,1
31309,1
22028,0
47977,1
19150,1
20845,1
41155,0
4312,1
10714,1
68129,1
59341,0
42848,1
8664,0
42976,1
41456,1
69811,1
4320,1
12664,1
20606,1
10551,0
35657,1
55857,1
1201,1
22962,1
19530,0
58932,0
22684,1
61003,1
72513,1
2724,0
49889,1
19148,1
73663,1
2406,0
61028,1
38068,0
64927,0
11851,0
11215,0
12031,1
41666,1
17511,1
60956,0
24048,1
69219,0
75607,1
7346,1
16792,1
9231,1
50369,1
50224,1
53012,1
21178,1
20699,1
8511,0
50123,1
10882,1
37118,1
67489,1
53584,0
70528,1
12304,1
2492,0
22053,1
66431,1
3655,1
37637,1
47560,1
55367,1
24053,1
19075,1
72059,1
48079,0
16200,1
40690,1
61932,1
45658,1
25673,0
53271,1
23068,1
22798,1
9653,1
38463,1
71104,1
39962,0
57428,1
15373,1
54949,1
12922,1
30465,1
48480,1
30239,1
59034,0
37055,0
42564,1
49637,1
4744,1
12016,0
40657,1
25548,0
15638,1
14590,1
28104,0
9723,1
40526,1
66159,1
4007,1
58237,0
50280,1
1254,1
17439,1
70502,1
70403,1
19204,1
60850,0
64116,1
19390,1
64700,1
57945,0
1352,1
46315,1
32676,1
48253,1
21337,1
59543,1
61721,1
11621,1
20752,1
6263,1
16044,1
28108,0
17270,1
172,1
25078,1
59603,1
44583,1
31564,1
69835,1
49890,1
64683,1
75269,1
66254,1
26477,1
38815,1
53228,1
19628,0
3448,1
60358,1
8292,0
28197,1
37393,1
55912,1
22687,1
18345,0
45121,1
13340,0
27883,0
59495,1
23882,1
76603,1
18908,1
11222,0
20053,1
62506,1
51177,1
43061,1
68130,1
8014,0
65662,1
49899,1
48240,1
39637,1
70040,1
51669,1
9397,1
27338,1
10582,0
1615,1
44725,1
53778,1
18235,1
18507,1
53752,0
55222,1
33678,1
56043,1
36165,1
6410,0
41864,1
72878,1
55636,1
14911,1
36462,1
11802,0
2393,0
15375,0
13374,0
28041,0
40102,0
18090,1
41273,0
32748,1
48859,1
63462,1
9965,1
31143,0
22807,1
50915,1
894,1
23206,1
35671,1
41078,1
13828,1
68956,1
48760,1
55365,1
9839,1
33855,0
64804,1
15556,0
69457,0
11243,1
23442,1
64642,0
54650,1
22182,1
43728,0
33983,1
38593,1
33114,1
68438,0
42164,1
4418,1
49943,1
60248,1
46984,0
20820,1
61183,1
55012,1
58059,0
70584,1
17615,1
22132,1
37705,1
5810,1
10943,1
70837,1
14978,1
1907,1
33991,1
55126,1
29297,0
72126,1
29056,1
29590,1
23420,1
23337,1
28940,0
16606,1
68658,0
3808,1
26798,1
54732,1
57592,0
40140,0
50869,1
9990,1
51401,1
28720,0
63438,1
52914,1
70104,1
75027,1
53475,1
75301,1
36874,1
31680,1
10919,1
35938,1
19049,1
18570,0
30423,1
56228,1
76344,1
76030,1
46555,0
68005,1
59909,1
56734,0
68196,1
6607,0
133,1
63259,1
59422,1
61565,1
9559,0
